arxiv_id_clean,ss_found,citation_count,influential_citations,reference_count,ss_pub_date,max_hindex,mean_hindex,last_author_hindex
2308.01018,1,3.0,0.0,21.0,2023-08-02,5.0,3.3333333333333335,5.0
2308.01044,1,5.0,0.0,28.0,2023-08-02,43.0,15.142857142857142,43.0
2308.02556,1,2.0,0.0,5.0,2018-09-10,46.0,20.666666666666668,46.0
2308.01080,1,4.0,0.0,25.0,2023-08-02,12.0,6.5,6.0
2308.01927,1,10.0,1.0,57.0,2023-08-02,39.0,16.833333333333332,39.0
2308.01126,1,22.0,2.0,72.0,2023-08-02,12.0,6.833333333333333,10.0
2308.01143,1,3.0,1.0,29.0,2023-08-02,36.0,17.5,36.0
2308.01154,1,15.0,0.0,33.0,2023-08-02,53.0,38.5,24.0
2308.01210,1,1.0,0.0,28.0,2023-08-02,41.0,21.5,41.0
2308.00210,1,2.0,0.0,11.0,2023-08-01,26.0,11.0,1.0
2308.00214,1,0.0,0.0,36.0,2023-08-01,38.0,17.454545454545453,16.0
2308.00219,1,10.0,2.0,29.0,2023-08-01,19.0,11.5,19.0
2308.00220,1,43.0,1.0,25.0,2023-08-01,42.0,20.333333333333332,42.0
2308.00228,1,2.0,0.0,38.0,2023-08-01,10.0,7.0,4.0
2308.00236,1,7.0,2.0,58.0,2023-08-01,13.0,7.6,11.0
2308.00247,1,39.0,1.0,187.0,2023-08-01,59.0,13.833333333333334,4.0
2308.00255,1,47.0,6.0,40.0,2023-08-01,46.0,13.857142857142858,3.0
2308.00261,1,48.0,5.0,55.0,2023-08-01,89.0,27.166666666666668,89.0
2308.00262,1,10.0,0.0,9.0,2023-08-01,31.0,16.75,31.0
2308.00265,1,4.0,1.0,84.0,2023-08-01,43.0,20.666666666666668,17.0
2308.02530,1,7.0,0.0,40.0,2023-08-01,22.0,9.75,12.0
2308.00279,1,21.0,1.0,35.0,2023-08-01,42.0,20.5,27.0
2308.00287,1,1.0,0.0,54.0,2023-08-01,83.0,23.285714285714285,83.0
2308.00291,1,10.0,2.0,26.0,2023-08-01,31.0,12.0,31.0
2308.00301,1,79.0,12.0,56.0,2023-08-01,39.0,14.6,39.0
2308.00303,1,33.0,0.0,67.0,2023-08-01,26.0,14.0,9.0
2308.00307,1,0.0,0.0,31.0,2023-08-01,5.0,4.5,4.0
2308.00310,1,29.0,2.0,65.0,2023-08-01,22.0,11.166666666666666,22.0
2308.00313,1,45.0,2.0,51.0,2023-08-01,43.0,21.8,20.0
2308.00323,1,44.0,2.0,75.0,2023-08-01,48.0,34.0,32.0
2308.00353,1,53.0,1.0,78.0,2023-08-01,59.0,21.333333333333332,59.0
2308.00356,1,14.0,1.0,48.0,2023-08-01,32.0,13.142857142857142,32.0
2308.01867,1,0.0,0.0,14.0,2023-08-01,4.0,1.2,0.0
2308.00376,1,14.0,1.0,49.0,2023-08-01,32.0,19.0,32.0
2308.00377,1,7.0,0.0,38.0,2023-08-01,16.0,10.333333333333334,16.0
2308.02533,1,39.0,3.0,63.0,2023-08-01,19.0,10.4,2.0
2308.00394,1,5.0,0.0,21.0,2023-08-01,39.0,13.6,39.0
2308.00398,1,164.0,10.0,58.0,2023-08-01,73.0,24.0,23.0
2308.00401,1,17.0,1.0,85.0,2023-08-01,23.0,8.777777777777779,23.0
2308.00402,1,2.0,0.0,33.0,2023-08-01,130.0,46.0,20.0
2308.00408,1,0.0,0.0,36.0,2023-08-01,28.0,11.0,28.0
2308.02534,1,7.0,1.0,44.0,2023-08-01,24.0,6.875,24.0
2308.02535,1,5.0,1.0,143.0,2023-08-01,37.0,10.857142857142858,15.0
2308.00428,1,8.0,0.0,56.0,2023-08-01,11.0,6.0,1.0
2308.00429,1,1.0,0.0,23.0,2023-08-01,44.0,22.666666666666668,44.0
2308.00442,1,373.0,32.0,64.0,2023-08-01,35.0,19.8,35.0
2308.03741,1,7.0,0.0,33.0,2023-08-01,33.0,14.0,33.0
2308.00451,1,27.0,0.0,54.0,2023-08-01,52.0,31.2,10.0
2308.00206,1,0.0,0.0,42.0,2023-08-01,45.0,12.333333333333334,6.0
2308.00218,1,1.0,0.0,28.0,2023-08-01,148.0,33.0,1.0
2308.00225,1,69.0,5.0,32.0,2023-08-01,57.0,21.0,57.0
2308.00231,1,1.0,0.0,40.0,2023-08-01,26.0,9.5,26.0
2308.00718,1,0.0,0.0,6.0,2023-08-01,7.0,4.0,1.0
2308.00246,1,22.0,3.0,50.0,2023-08-01,22.0,9.25,22.0
2308.00251,1,5.0,0.0,50.0,2023-08-01,8.0,5.666666666666667,7.0
2308.00258,1,22.0,2.0,38.0,2023-08-01,73.0,17.571428571428573,7.0
2308.00263,1,12.0,0.0,44.0,2023-08-01,45.0,24.0,45.0
2308.00273,1,4.0,1.0,42.0,2023-08-01,45.0,25.5,45.0
2308.00278,1,28.0,3.0,78.0,,27.0,14.6,27.0
2308.00280,1,1.0,1.0,41.0,2023-08-01,19.0,8.0,7.0
2308.00282,1,28.0,4.0,46.0,2023-08-01,27.0,9.5,27.0
2308.00284,1,27.0,1.0,86.0,2023-08-01,29.0,16.833333333333332,27.0
2308.00285,1,0.0,0.0,18.0,2023-08-01,58.0,29.0,19.0
2308.11624,1,3.0,0.0,28.0,2023-08-01,11.0,7.0,11.0
2308.00311,1,2.0,0.0,77.0,2023-08-01,12.0,8.5,11.0
2308.00318,1,0.0,0.0,5.0,2023-08-01,6.0,2.6666666666666665,6.0
2308.00327,1,1.0,0.0,44.0,2023-08-01,21.0,8.25,21.0
2308.00341,1,7.0,1.0,63.0,2023-08-01,105.0,41.0,14.0
2308.00346,1,4.0,0.0,53.0,2023-08-01,85.0,27.4,85.0
2308.00350,1,3.0,1.0,31.0,2023-08-01,41.0,19.0,9.0
2308.00391,1,1.0,0.0,39.0,2023-08-01,22.0,11.25,22.0
2308.00393,1,18.0,1.0,98.0,2023-08-01,50.0,21.333333333333332,50.0
2308.01207,1,2.0,0.0,42.0,2023-08-01,25.0,12.833333333333334,2.0
2308.02536,1,19.0,0.0,28.0,2023-08-01,19.0,6.5,19.0
2308.02680,1,8.0,0.0,114.0,2023-08-01,36.0,19.5,25.0
2309.00178,1,14.0,0.0,64.0,2023-09-01,9.0,7.25,9.0
2309.00180,1,0.0,0.0,73.0,2023-09-01,9.0,6.5,6.0
2309.00208,1,0.0,0.0,12.0,2023-09-01,5.0,1.25,5.0
2309.00215,1,2.0,0.0,56.0,2023-09-01,3.0,2.5,2.0
2309.00223,1,1.0,0.0,18.0,2023-08-29,8.0,5.333333333333333,5.0
2309.00230,1,1.0,0.0,47.0,2023-09-01,25.0,14.0,19.0
2309.00236,1,179.0,13.0,53.0,2023-09-01,6.0,4.5,6.0
2309.00237,1,82.0,10.0,56.0,2023-09-01,30.0,7.733333333333333,30.0
2309.00238,1,2.0,0.0,25.0,2023-09-01,19.0,4.8,1.0
2309.00240,1,57.0,4.0,26.0,2023-09-01,15.0,9.5,15.0
2309.00244,1,10.0,0.0,25.0,2023-09-01,45.0,31.666666666666668,45.0
2309.00246,1,26.0,4.0,65.0,2023-09-01,19.0,7.666666666666667,2.0
2309.00254,1,17.0,0.0,34.0,2023-09-01,57.0,19.25,57.0
2309.00284,1,2.0,0.0,22.0,2023-06-04,53.0,18.8,53.0
2309.00312,1,1.0,0.0,85.0,2023-09-01,2.0,2.0,2.0
2309.00368,1,1.0,0.0,81.0,2022-08-02,18.0,8.0,18.0
2309.03223,1,0.0,0.0,17.0,2023-09-01,1.0,1.0,1.0
2309.00378,1,15.0,0.0,105.0,2023-09-01,44.0,16.0,23.0
2309.00384,1,17.0,0.0,43.0,2023-09-01,24.0,8.0,2.0
2309.00386,1,2.0,0.0,44.0,2023-09-01,21.0,11.75,21.0
2309.00424,1,13.0,1.0,21.0,2023-09-01,61.0,22.571428571428573,33.0
2309.00667,1,133.0,6.0,63.0,2023-09-01,24.0,9.5,24.0
2309.00614,1,711.0,108.0,75.0,2023-09-01,43.0,19.3,13.0
2309.00723,1,12.0,0.0,32.0,2023-09-01,10.0,6.833333333333333,5.0
2309.00743,1,1.0,0.0,24.0,2023-09-01,44.0,20.666666666666668,17.0
2309.00751,1,0.0,0.0,30.0,2023-09-01,35.0,12.75,1.0
2309.00770,1,1120.0,59.0,256.0,2023-09-02,41.0,21.333333333333332,32.0
2309.00779,1,113.0,5.0,225.0,2023-09-02,112.0,33.15384615384615,112.0
2309.00789,1,14.0,0.0,37.0,2023-09-02,8.0,6.5,8.0
2309.00841,1,97.0,4.0,31.0,2023-09-02,44.0,19.0,44.0
2309.00857,1,5.0,0.0,98.0,2023-09-02,14.0,8.0,14.0
2309.00916,1,83.0,16.0,45.0,2023-09-02,39.0,12.125,39.0
2309.00917,1,1.0,0.0,36.0,2023-09-02,6.0,4.0,1.0
2309.05668,1,0.0,0.0,60.0,2023-09-02,1.0,1.0,1.0
2309.00949,1,1.0,0.0,75.0,2023-09-02,13.0,13.0,13.0
2309.00952,1,5.0,0.0,37.0,2023-09-02,11.0,7.0,10.0
2309.00187,1,0.0,0.0,24.0,2023-09-01,6.0,3.2,2.0
2309.00188,1,2.0,0.0,41.0,2023-09-01,35.0,14.25,16.0
2309.00199,1,17.0,2.0,77.0,2023-09-01,75.0,22.2,11.0
2309.00206,1,0.0,0.0,28.0,2023-09-01,34.0,17.5,34.0
2309.00216,1,10.0,2.0,49.0,2023-09-01,56.0,16.25,56.0
2309.00227,1,6.0,0.0,28.0,2023-09-01,11.0,6.2,11.0
2309.00233,1,13.0,0.0,70.0,2023-09-01,136.0,18.625,20.0
2309.00248,1,2.0,0.0,8.0,2023-09-01,3.0,2.0,3.0
2309.00252,1,10.0,0.0,76.0,2023-09-01,2.0,2.0,2.0
2309.00265,1,4.0,0.0,76.0,2023-09-01,68.0,16.166666666666668,5.0
2309.00277,1,24.0,0.0,28.0,2023-09-01,19.0,12.0,19.0
2309.00287,1,40.0,6.0,57.0,2023-09-01,25.0,10.0,2.0
2309.00297,1,11.0,0.0,68.0,2023-09-01,22.0,13.2,21.0
2309.00305,1,22.0,0.0,60.0,2023-09-01,9.0,4.8,9.0
2309.00310,1,36.0,3.0,72.0,2023-09-01,12.0,5.75,7.0
2309.00314,1,1.0,0.0,55.0,2023-09-01,8.0,5.4,8.0
2309.00331,1,8.0,0.0,23.0,2023-09-01,6.0,4.0,6.0
2309.00339,1,8.0,0.0,37.0,2023-09-01,15.0,9.75,9.0
2309.00347,1,3.0,0.0,53.0,2023-09-01,3.0,1.75,1.0
2309.00348,1,5.0,0.0,28.0,2023-09-01,20.0,6.75,4.0
2309.00655,1,13.0,0.0,104.0,2023-09-01,127.0,45.8,26.0
2309.00350,1,14.0,1.0,21.0,2023-09-01,4.0,4.0,4.0
2309.00372,1,2.0,0.0,37.0,2023-09-01,61.0,15.285714285714286,61.0
2309.00385,1,12.0,3.0,27.0,2023-05-12,22.0,10.5,12.0
2309.00399,1,63.0,1.0,123.0,2023-09-01,24.0,13.0,3.0
2309.00410,1,3.0,0.0,23.0,2023-09-01,20.0,8.333333333333334,2.0
2309.00434,1,6.0,0.0,41.0,2023-08-01,21.0,7.833333333333333,21.0
2309.00661,1,22.0,6.0,45.0,2023-09-01,73.0,19.6,73.0
2309.00451,1,1.0,0.0,22.0,2023-09-01,31.0,15.4,27.0
2309.00460,1,23.0,2.0,54.0,2023-09-01,4.0,3.3333333333333335,3.0
2309.00464,1,2.0,0.0,27.0,2023-09-01,26.0,10.666666666666666,26.0
2309.00468,1,10.0,0.0,41.0,2023-09-01,18.0,10.333333333333334,11.0
2309.00472,1,4.0,0.0,13.0,2023-09-01,2.0,1.5,2.0
2309.00474,1,10.0,0.0,76.0,2023-09-01,22.0,9.6,1.0
2309.00494,1,2.0,0.0,5.0,2023-09-01,44.0,21.666666666666668,44.0
2309.00514,1,9.0,0.0,32.0,2023-09-01,28.0,12.0,28.0
2309.00197,1,1.0,0.0,11.0,2023-09-01,29.0,20.0,28.0
2309.00201,1,2.0,0.0,29.0,2023-09-01,2.0,2.0,2.0
2309.00203,1,11.0,3.0,48.0,2023-09-01,10.0,8.5,7.0
2309.00255,1,4.0,1.0,23.0,2023-09-01,17.0,8.166666666666666,4.0
2309.00257,1,0.0,0.0,21.0,2023-09-01,3.0,3.0,3.0
2309.00296,1,4.0,0.0,8.0,2023-09-01,2.0,2.0,2.0
2309.00325,1,64.0,2.0,86.0,2023-09-01,80.0,25.857142857142858,14.0
2309.00329,1,1.0,0.0,12.0,2023-09-01,3.0,1.6666666666666667,1.0
2309.00330,1,2.0,0.0,43.0,2023-09-01,72.0,15.5,12.0
2309.00349,1,2.0,0.0,68.0,2023-09-01,11.0,4.090909090909091,5.0
2309.00656,1,3.0,0.0,69.0,2023-09-01,44.0,17.666666666666668,44.0
2309.00356,1,0.0,0.0,48.0,2023-09-01,21.0,12.5,21.0
2309.00363,1,260.0,8.0,101.0,2023-09-01,55.0,17.8,13.0
2309.00367,1,90.0,10.0,37.0,2023-09-01,57.0,19.75,57.0
2309.00379,1,1.0,0.0,58.0,2023-09-01,20.0,11.666666666666666,20.0
2309.00380,1,2.0,0.0,0.0,2023-09-01,2.0,1.25,2.0
2309.00416,1,17.0,1.0,56.0,2023-09-01,49.0,13.6,4.0
2309.00417,1,0.0,0.0,38.0,2023-09-01,1.0,0.5,0.0
2309.00422,1,1.0,0.0,52.0,2023-09-01,4.0,3.3333333333333335,2.0
2309.00428,1,11.0,1.0,48.0,2023-09-01,26.0,6.818181818181818,6.0
2309.03224,1,16.0,2.0,45.0,2023-09-01,4.0,4.0,4.0
2309.03092,1,7.0,0.0,51.0,2023-09-01,31.0,25.0,31.0
2309.00462,1,2.0,0.0,13.0,2023-09-01,39.0,12.6,39.0
2309.00663,1,0.0,0.0,22.0,2023-09-01,3.0,2.0,2.0
2309.00483,1,6.0,1.0,38.0,2023-09-01,28.0,13.333333333333334,28.0
2309.00489,1,4.0,0.0,12.0,2023-09-01,22.0,11.666666666666666,5.0
2309.00498,1,0.0,0.0,0.0,2023-09-01,7.0,7.0,7.0
2309.00508,1,5.0,0.0,33.0,2023-09-01,17.0,7.333333333333333,1.0
2309.03107,1,26.0,0.0,28.0,2023-08-01,3.0,2.3333333333333335,2.0
2309.00520,1,18.0,0.0,58.0,2023-09-01,23.0,12.0,6.0
2310.00533,1,13.0,1.0,27.0,2023-10-01,18.0,9.666666666666666,14.0
2310.00535,1,51.0,3.0,70.0,2023-10-01,25.0,11.8,2.0
2310.00552,1,2.0,0.0,43.0,2023-10-01,5.0,3.0,1.0
2310.00566,1,25.0,3.0,79.0,2023-10-01,19.0,10.375,6.0
2310.00572,1,1.0,0.0,42.0,2023-10-01,4.0,2.0,1.0
2310.00576,1,16.0,0.0,39.0,2023-10-01,19.0,10.5,14.0
2310.00578,1,0.0,0.0,71.0,2023-10-01,5.0,3.0,2.0
2310.00597,1,1.0,1.0,28.0,2023-10-01,12.0,4.142857142857143,2.0
2310.00598,1,9.0,1.0,104.0,2023-10-01,30.0,17.0,30.0
2310.00602,1,4.0,0.0,31.0,2023-08-20,33.0,17.666666666666668,33.0
2310.00603,1,59.0,3.0,94.0,2023-10-01,19.0,7.666666666666667,12.0
2310.01444,1,16.0,2.0,64.0,2023-10-01,38.0,14.5,15.0
2310.09297,1,4.0,0.0,63.0,2023-10-01,3.0,2.0,2.0
2310.00637,1,34.0,0.0,130.0,2023-10-01,7.0,4.333333333333333,4.0
2310.00648,1,1.0,0.0,40.0,2023-10-01,2.0,2.0,2.0
2310.01446,1,25.0,0.0,60.0,2023-10-01,22.0,8.5,5.0
2310.00672,1,2.0,0.0,38.0,2023-10-01,25.0,8.4,4.0
2310.00679,1,6.0,1.0,47.0,2023-10-01,15.0,5.0,15.0
2310.01448,1,1.0,0.0,32.0,2023-10-01,15.0,10.0,15.0
2310.00696,1,0.0,0.0,51.0,2023-10-01,11.0,5.666666666666667,3.0
2310.00706,1,9.0,0.0,28.0,2023-10-01,17.0,9.5,10.0
2310.00734,1,10.0,1.0,15.0,2023-10-01,7.0,4.333333333333333,3.0
2310.00737,1,220.0,11.0,41.0,2023-10-01,69.0,69.0,69.0
2310.00741,1,72.0,5.0,46.0,2023-10-01,14.0,8.571428571428571,8.0
2310.00746,1,208.0,15.0,65.0,2023-10-01,23.0,9.1875,10.0
2310.00752,1,87.0,11.0,54.0,2023-10-01,39.0,21.5,16.0
2310.00754,1,330.0,23.0,57.0,2023-10-01,37.0,17.25,37.0
2310.00785,1,182.0,18.0,41.0,2023-10-01,49.0,24.75,49.0
2310.00789,1,10.0,1.0,66.0,2023-10-01,10.0,10.0,10.0
2310.00796,1,8.0,0.0,52.0,2023-10-01,7.0,5.0,5.0
2310.00811,1,18.0,0.0,43.0,2023-10-01,13.0,9.666666666666666,7.0
2310.00819,1,8.0,0.0,47.0,2023-10-01,12.0,7.666666666666667,5.0
2310.00832,1,3.0,0.0,10.0,2023-10-02,7.0,4.0,1.0
2310.00833,1,17.0,2.0,30.0,2023-10-02,14.0,7.2,4.0
2310.00835,1,32.0,1.0,49.0,2023-10-02,12.0,11.5,12.0
2310.00836,1,50.0,1.0,109.0,2023-10-02,32.0,14.75,32.0
2310.00840,1,6.0,1.0,77.0,2023-10-02,48.0,15.2,7.0
2310.00845,1,3.0,0.0,30.0,2023-10-02,2.0,1.6,2.0
2310.02905,1,30.0,5.0,57.0,2023-10-02,24.0,12.875,18.0
2310.00863,1,9.0,0.0,34.0,2023-10-02,3.0,2.25,2.0
2310.00527,1,3.0,0.0,40.0,2023-10-01,15.0,7.0,15.0
2310.00530,1,13.0,0.0,63.0,2023-10-01,5.0,3.75,2.0
2310.00545,1,10.0,2.0,26.0,2023-10-01,31.0,14.5,13.0
2310.00546,1,4.0,0.0,48.0,2023-10-01,11.0,8.5,7.0
2311.12826,1,1.0,0.0,2.0,2023-10-01,5.0,2.3333333333333335,5.0
2310.00558,1,4.0,0.0,61.0,2023-10-01,13.0,7.0,4.0
2310.00559,1,4.0,0.0,43.0,2023-10-01,4.0,3.5,3.0
2310.00567,1,3.0,0.0,33.0,2023-10-01,19.0,7.4,9.0
2310.00568,1,3.0,0.0,37.0,2023-10-01,4.0,3.5,3.0
2310.02279,1,413.0,63.0,87.0,2023-10-01,102.0,23.444444444444443,102.0
2310.03037,1,33.0,2.0,43.0,2022-05-01,39.0,21.0,3.0
2310.00582,1,67.0,2.0,63.0,2023-10-01,11.0,7.25,5.0
2310.00608,1,16.0,2.0,45.0,2023-10-01,32.0,11.285714285714286,15.0
2310.00615,1,8.0,1.0,42.0,2023-10-01,4.0,2.6666666666666665,2.0
2310.00616,1,3.0,0.0,62.0,2023-10-01,8.0,5.666666666666667,7.0
2310.00626,1,21.0,1.0,46.0,2023-10-01,8.0,4.166666666666667,2.0
2310.00629,1,6.0,0.0,46.0,2023-10-01,25.0,13.5,25.0
2310.00632,1,9.0,0.0,74.0,2023-10-01,33.0,20.5,33.0
2310.00639,1,7.0,1.0,43.0,2023-10-01,57.0,10.916666666666666,12.0
2310.00641,1,13.0,1.0,71.0,2023-10-01,10.0,8.5,10.0
2310.00647,1,33.0,1.0,102.0,2023-10-01,60.0,24.75,60.0
2310.00653,1,27.0,0.0,35.0,2023-10-01,100.0,18.0,100.0
2310.00659,1,11.0,0.0,25.0,2023-09-25,42.0,9.636363636363637,5.0
2310.00670,1,10.0,0.0,91.0,2023-10-01,52.0,20.0,52.0
2310.00689,1,72.0,3.0,75.0,2023-10-01,29.0,16.0,14.0
2310.00698,1,9.0,3.0,15.0,2023-10-01,1.0,1.0,1.0
2310.03038,1,6.0,0.0,46.0,2023-10-01,4.0,3.6666666666666665,3.0
2310.00702,1,2.0,0.0,47.0,2023-10-01,11.0,6.666666666666667,10.0
2310.00712,1,0.0,0.0,32.0,2023-10-01,2.0,1.0,2.0
2310.00723,1,24.0,3.0,99.0,2023-10-01,21.0,8.6,14.0
2310.00740,1,1.0,0.0,35.0,2023-10-01,14.0,5.0,3.0
2310.00757,0,,,,,,,
2401.01032,1,0.0,0.0,0.0,2023-10-01,1.0,1.0,1.0
2310.00761,1,2.0,0.0,54.0,2023-10-01,14.0,8.0,14.0
2310.00772,1,24.0,0.0,51.0,2023-10-01,24.0,15.5,24.0
2310.00783,1,2.0,0.0,33.0,2023-10-01,3.0,1.75,3.0
2310.00791,1,11.0,0.0,29.0,2023-10-01,15.0,6.8,15.0
2310.00808,1,3.0,0.0,62.0,2023-10-01,15.0,10.5,14.0
2310.00526,1,20.0,2.0,116.0,2023-10-01,10.0,4.2,10.0
2310.00532,1,3.0,0.0,44.0,2023-10-01,12.0,4.6,3.0
2310.00539,1,4.0,0.0,41.0,2023-10-01,9.0,4.666666666666667,2.0
2310.00541,1,1.0,0.0,20.0,2023-10-01,4.0,2.2,3.0
2310.00542,1,19.0,0.0,93.0,2023-10-01,28.0,13.2,13.0
2310.00562,1,1.0,0.0,14.0,2023-10-01,1.0,1.0,1.0
2310.01443,1,14.0,0.0,56.0,2020-03-31,17.0,8.0,11.0
2310.00570,1,1.0,0.0,29.0,2023-10-01,8.0,8.0,8.0
2310.00574,1,5.0,0.0,118.0,2023-10-01,3.0,2.4,2.0
2310.00585,1,5.0,0.0,25.0,2023-09-18,12.0,6.615384615384615,12.0
2310.00604,1,3.0,0.0,42.0,2023-10-01,27.0,8.25,2.0
2310.00607,1,1.0,0.0,45.0,2023-10-01,21.0,9.6,21.0
2310.00614,1,7.0,0.0,45.0,2023-10-01,12.0,6.333333333333333,4.0
2310.00618,1,1.0,0.0,26.0,2023-10-01,4.0,2.25,1.0
2310.00627,1,4.0,0.0,22.0,2023-09-28,36.0,15.4,20.0
2310.00633,1,46.0,2.0,178.0,2023-10-01,12.0,6.8,10.0
2310.00638,1,2.0,0.0,65.0,2023-10-01,4.0,3.0,2.0
2310.00642,1,0.0,0.0,40.0,2023-10-01,29.0,14.0,29.0
2310.00646,1,16.0,2.0,43.0,2023-10-01,24.0,9.428571428571429,18.0
2310.00655,1,68.0,3.0,33.0,2023-10-01,6.0,4.333333333333333,4.0
2310.00664,1,1.0,0.0,32.0,2023-10-01,3.0,3.0,3.0
2310.00665,1,12.0,0.0,64.0,2023-10-01,4.0,3.0,2.0
2310.00673,1,3.0,1.0,46.0,2023-10-01,17.0,4.833333333333333,17.0
2310.00675,1,19.0,1.0,54.0,2023-10-01,13.0,7.666666666666667,13.0
2310.00678,1,83.0,5.0,53.0,2021-05-18,23.0,18.0,23.0
2310.00681,1,14.0,2.0,85.0,2023-10-01,4.0,3.5,3.0
2310.00692,1,7.0,1.0,49.0,2023-10-01,11.0,8.0,5.0
2310.00697,1,89.0,2.0,57.0,2021-08-14,23.0,17.25,20.0
2310.00708,1,16.0,3.0,82.0,2023-10-01,20.0,12.4,12.0
2311.00204,1,7.0,0.0,34.0,2023-11-01,7.0,6.0,5.0
2311.00208,1,129.0,4.0,99.0,2023-11-01,15.0,6.2,4.0
2311.00223,1,6.0,0.0,32.0,2023-11-01,3.0,2.8,3.0
2311.00233,1,30.0,3.0,57.0,2023-11-01,10.0,7.5,5.0
2311.00237,1,46.0,1.0,89.0,2023-11-01,13.0,10.666666666666666,12.0
2311.00258,1,12.0,1.0,23.0,2023-11-01,14.0,8.5,14.0
2311.00262,1,90.0,22.0,50.0,2023-11-01,31.0,18.8,31.0
2311.00268,1,2.0,0.0,48.0,2023-11-01,3.0,2.5,2.0
2311.00273,1,163.0,16.0,20.0,2023-11-01,26.0,7.142857142857143,8.0
2311.00286,1,11.0,0.0,0.0,2023-11-01,15.0,15.0,15.0
2311.00287,1,38.0,2.0,107.0,2023-11-01,22.0,13.333333333333334,14.0
2311.00288,1,66.0,5.0,45.0,2023-11-01,20.0,13.2,20.0
2311.00292,1,3.0,0.0,30.0,2023-11-01,8.0,4.166666666666667,2.0
2311.00296,1,0.0,0.0,24.0,2023-11-01,15.0,6.8,5.0
2311.00300,1,0.0,0.0,36.0,2023-11-01,8.0,4.6,5.0
2311.00301,1,0.0,0.0,8.0,2023-11-01,9.0,7.0,9.0
2311.00306,1,46.0,5.0,16.0,2023-11-01,53.0,18.5,53.0
2311.00310,1,2.0,0.0,24.0,2023-11-01,36.0,14.333333333333334,36.0
2311.00317,1,17.0,2.0,32.0,2023-11-01,10.0,7.25,4.0
2311.00321,1,57.0,3.0,48.0,2023-11-01,9.0,6.0,5.0
2311.00732,1,1.0,0.0,8.0,2023-11-01,3.0,3.0,3.0
2311.04910,1,12.0,0.0,0.0,2023-07-13,12.0,6.8,12.0
2311.00367,1,8.0,0.0,43.0,2023-11-01,4.0,2.6666666666666665,1.0
2311.00399,1,8.0,1.0,26.0,2023-11-01,9.0,7.125,8.0
2311.00408,1,4.0,0.0,55.0,2023-11-01,23.0,6.666666666666667,23.0
2311.00416,1,10.0,2.0,46.0,2023-11-01,16.0,6.8,6.0
2311.00445,1,23.0,1.0,65.0,2023-11-01,22.0,10.5,20.0
2311.00451,1,1.0,1.0,43.0,2023-11-01,3.0,3.0,3.0
2311.00475,1,0.0,0.0,29.0,2023-11-01,13.0,5.333333333333333,3.0
2311.00488,1,4.0,1.0,14.0,2023-11-01,7.0,3.8,7.0
2311.00502,1,38.0,4.0,29.0,2023-11-01,10.0,4.6,2.0
2311.00508,1,5.0,0.0,34.0,2023-11-01,5.0,5.0,5.0
2311.00513,1,7.0,0.0,28.0,2023-11-01,7.0,5.75,5.0
2311.00541,1,1.0,0.0,64.0,2023-11-01,1.0,1.0,1.0
2311.00739,1,10.0,0.0,46.0,2023-11-01,6.0,5.0,6.0
2311.00587,1,11.0,0.0,50.0,2023-11-01,11.0,7.333333333333333,8.0
2311.00588,1,0.0,0.0,76.0,2023-11-01,4.0,2.5,4.0
2311.00729,1,21.0,2.0,61.0,2023-11-01,11.0,6.5,6.0
2311.00206,1,44.0,4.0,52.0,2023-11-01,8.0,6.333333333333333,7.0
2311.00213,1,61.0,14.0,61.0,2023-11-01,20.0,10.0,7.0
2311.00230,1,11.0,1.0,46.0,2023-11-01,7.0,4.857142857142857,3.0
2311.00241,1,1.0,0.0,35.0,2023-11-01,5.0,2.5,4.0
2311.00246,1,24.0,4.0,32.0,2023-11-01,8.0,5.0,6.0
2311.00259,1,3.0,0.0,47.0,2023-11-01,7.0,4.5,3.0
2311.00265,1,93.0,5.0,47.0,2023-11-01,5.0,5.0,5.0
2401.03331,1,0.0,0.0,6.0,2023-11-01,4.0,2.75,2.0
2311.00277,1,24.0,0.0,360.0,2023-11-01,24.0,8.25,24.0
2311.00278,1,25.0,3.0,61.0,2023-11-01,4.0,3.0,3.0
2311.00282,1,1.0,0.0,16.0,2023-11-01,13.0,5.5,13.0
2311.00285,1,3.0,0.0,62.0,2023-11-01,12.0,5.0,12.0
2311.00291,1,6.0,0.0,58.0,2023-11-01,11.0,5.0,11.0
2311.00298,1,6.0,0.0,36.0,2023-11-01,12.0,5.428571428571429,6.0
2311.00308,1,89.0,3.0,322.0,2023-11-01,11.0,8.5,9.0
2311.00318,1,0.0,0.0,40.0,2023-11-01,14.0,7.666666666666667,14.0
2311.00731,1,0.0,0.0,0.0,2023-11-01,6.0,6.0,6.0
2311.00332,1,20.0,0.0,58.0,2023-11-01,9.0,4.5,9.0
2311.01473,1,10.0,0.0,165.0,2023-11-01,30.0,14.0,17.0
2311.00339,1,3.0,0.0,12.0,2023-11-01,1.0,1.0,1.0
2311.00342,1,17.0,0.0,54.0,2023-11-01,14.0,8.0,9.0
2311.00343,1,1.0,0.0,100.0,2023-11-01,45.0,15.0,6.0
2311.00353,1,13.0,0.0,24.0,2023-11-01,10.0,4.142857142857143,3.0
2311.00358,1,6.0,0.0,34.0,2023-11-01,3.0,2.3333333333333335,2.0
2311.00371,1,33.0,10.0,69.0,2023-11-01,12.0,7.333333333333333,9.0
